run_id,condition,query_entity_idx,max_logprob_token,max_logprob,a1_token,a1_logprob,a2_token,a2_logprob,correct_answer
72,both,1, Monaco,-0.9187825322151184,Bel,-10.458102226257324,Mon,-9.208246231079102,a2
73,control,0, Sudan,-0.7577984929084778,K,-8.420565605163574,K,-8.420565605163574,a1
73,attribute,0, Kh,-2.2805428504943848,K,-7.130194187164307,K,-7.130194187164307,a1
73,entity,0, Kh,-1.1714897155761719,K,-7.7093610763549805,K,-7.7093610763549805,a1
73,both,0, Kh,-1.1714897155761719,K,-7.7093610763549805,K,-7.7093610763549805,a1
73,control,1, Kuwait,-0.2694230377674103,K,-8.332378387451172,K,-8.332378387451172,a2
73,attribute,1,"
",-1.8705055713653564,K,-7.250286102294922,K,-7.250286102294922,a2
73,entity,1, Kuwait,-1.2225887775421143,K,-7.528298377990723,K,-7.528298377990723,a2
73,both,1, Kuwait,-1.2225887775421143,K,-7.528298377990723,K,-7.528298377990723,a2
74,control,0, Pakistan,-1.2301181554794312,Islam,-9.3113374710083,Ky,-10.417319297790527,a1
74,attribute,0, Islamabad,-1.454254150390625,Islam,-8.280131340026855,Ky,-10.877517700195312,a1
74,entity,0, Islamabad,-0.7969573140144348,Islam,-8.725924491882324,Ky,-10.554676055908203,a1
74,both,0, Islamabad,-0.7969573140144348,Islam,-8.725924491882324,Ky,-10.554676055908203,a1
74,control,1, Kiev,-1.1812818050384521,Islam,-15.702995300292969,Ky,-8.772388458251953,a2
74,attribute,1,"
",-1.7528157234191895,Islam,-14.433712005615234,Ky,-8.912424087524414,a2
74,entity,1, Ky,-1.3253364562988281,Islam,-14.384817123413086,Ky,-8.549217224121094,a2
74,both,1, Ky,-1.3253364562988281,Islam,-14.384817123413086,Ky,-8.549217224121094,a2
75,control,0, Macedonia,-1.0435755252838135,Sk,-8.108896255493164,Ap,-15.443848609924316,a1
75,attribute,0, Sk,-1.1522849798202515,Sk,-8.516221046447754,Ap,-15.166205406188965,a1
75,entity,0, Sk,-0.9714558124542236,Sk,-7.984498023986816,Ap,-14.837813377380371,a1
75,both,0, Sk,-0.9714558124542236,Sk,-7.984498023986816,Ap,-14.837813377380371,a1
75,control,1, Ap,-0.49988895654678345,Sk,-15.61760139465332,Ap,-7.326671123504639,a2
75,attribute,1, Ap,-0.9986693263053894,Sk,-15.637614250183105,Ap,-8.24705696105957,a2
75,entity,1, Ap,-0.6024233102798462,Sk,-15.045989990234375,Ap,-7.444407939910889,a2
75,both,1, Ap,-0.6024233102798462,Sk,-15.045989990234375,Ap,-7.444407939910889,a2
76,control,0, Ni,-1.1451332569122314,Ni,-9.11970329284668,L,-12.04430866241455,a1
76,attribute,0, Ni,-1.9944854974746704,Ni,-9.404041290283203,L,-10.974211692810059,a1
76,entity,0, Ni,-1.1918773651123047,Ni,-8.760110855102539,L,-11.62857437133789,a1
76,both,0, Ni,-1.1918773651123047,Ni,-8.760110855102539,L,-11.62857437133789,a1
76,control,1, Lima,-0.5864608287811279,Ni,-16.038082122802734,L,-7.419533729553223,a2
76,attribute,1, Lima,-2.0190136432647705,Ni,-14.923258781433105,L,-5.8030805587768555,a2
76,entity,1, Lima,-1.4700294733047485,Ni,-14.100143432617188,L,-5.815295696258545,a2
76,both,1, Lima,-1.4700294733047485,Ni,-14.100143432617188,L,-5.815295696258545,a2
77,control,0, Kuala,-0.5268840193748474,K,-9.295743942260742,N,-12.787069320678711,a1
77,attribute,0, Kuala,-1.8811302185058594,K,-8.780360221862793,N,-11.115853309631348,a1
77,entity,0, Kuala,-0.6537413001060486,K,-8.957059860229492,N,-12.114375114440918,a1
77,both,0, Kuala,-0.6537413001060486,K,-8.957059860229492,N,-12.114375114440918,a1
77,control,1, Yang,-1.2895809412002563,K,-11.959415435791016,N,-8.235800743103027,a2
77,attribute,1,"
",-1.2697354555130005,K,-11.47512435913086,N,-7.131102561950684,a2
77,entity,1, Nay,-1.4593074321746826,K,-11.338179588317871,N,-7.534671783447266,a2
77,both,1, Nay,-1.4593074321746826,K,-11.338179588317871,N,-7.534671783447266,a2
78,control,0, Singapore,-0.12458539754152298,Singapore,-7.5481343269348145,D,-13.683876991271973,a1
78,attribute,0,"
",-1.733398199081421,Singapore,-10.85661792755127,D,-11.427473068237305,a1
78,entity,0, Singapore,-0.29090404510498047,Singapore,-7.295848846435547,D,-12.331829071044922,a1
78,both,0, Singapore,-0.29090404510498047,Singapore,-7.295848846435547,D,-12.331829071044922,a1
78,control,1, D,-0.5763603448867798,Singapore,-10.76014232635498,D,-7.78269624710083,a2
78,attribute,1, D,-0.34887459874153137,Singapore,-13.497838973999023,D,-7.6303534507751465,a2
78,entity,1, D,-0.4649086594581604,Singapore,-9.03443431854248,D,-7.339877128601074,a2
78,both,1, D,-0.4649086594581604,Singapore,-9.03443431854248,D,-7.339877128601074,a2
79,control,0, Nairobi,-1.0349572896957397,N,-8.740097999572754,Ky,-10.827590942382812,a1
79,attribute,0,"
",-1.763636589050293,N,-7.044678688049316,Ky,-11.01219367980957,a1
79,entity,0, Nairobi,-0.6921201944351196,N,-8.15965747833252,Ky,-10.996853828430176,a1
79,both,0, Nairobi,-0.6921201944351196,N,-8.15965747833252,Ky,-10.996853828430176,a1
79,control,1, Kiev,-1.1134605407714844,N,-12.248149871826172,Ky,-8.931595802307129,a2
79,attribute,1,"
",-1.8273308277130127,N,-10.680557250976562,Ky,-8.664774894714355,a2
79,entity,1, Kiev,-1.4517879486083984,N,-11.303901672363281,Ky,-8.6124267578125,a2
79,both,1, Kiev,-1.4517879486083984,N,-11.303901672363281,Ky,-8.6124267578125,a2
80,control,0, Singapore,-0.12943030893802643,Singapore,-7.350583553314209,T,-11.36135196685791,a1
80,attribute,0,"
",-1.9085719585418701,Singapore,-10.4236421585083,T,-9.556459426879883,a1
80,entity,0, Singapore,-0.2721671164035797,Singapore,-7.064769744873047,T,-10.243446350097656,a1
80,both,0, Singapore,-0.2721671164035797,Singapore,-7.064769744873047,T,-10.243446350097656,a1
80,control,1, Tunisia,-1.1354284286499023,Singapore,-9.990570068359375,T,-5.5585784912109375,a2
80,attribute,1, T,-2.5183191299438477,Singapore,-11.824722290039062,T,-4.636301040649414,a2
80,entity,1, Tunis,-1.346031665802002,Singapore,-8.474485397338867,T,-4.87114953994751,a2
80,both,1, Tunis,-1.346031665802002,Singapore,-8.474485397338867,T,-4.87114953994751,a2
81,control,0, Laos,-0.9274985790252686,V,-8.911245346069336,Os,-14.202603340148926,a1
81,attribute,0, V,-0.6289187669754028,V,-8.215009689331055,Os,-14.662055969238281,a1
81,entity,0, V,-1.2376042604446411,V,-8.484777450561523,Os,-14.121612548828125,a1
81,both,0, V,-1.2376042604446411,V,-8.484777450561523,Os,-14.121612548828125,a1
81,control,1, Oslo,-0.4711717367172241,V,-13.386439323425293,Os,-8.778779029846191,a2
81,attribute,1,"
",-2.198814868927002,V,-12.144767761230469,Os,-8.432924270629883,a2
81,entity,1, Oslo,-0.7163702845573425,V,-12.481709480285645,Os,-8.396950721740723,a2
81,both,1, Oslo,-0.7163702845573425,V,-12.481709480285645,Os,-8.396950721740723,a2
82,control,0, Palestine,-0.9820922613143921,Jer,-10.014065742492676,Har,-10.8505859375,a1
82,attribute,0, Ram,-1.5202252864837646,Jer,-11.040641784667969,Har,-10.683937072753906,a1
82,entity,0, Jerusalem,-1.4980422258377075,Jer,-9.505243301391602,Har,-10.6727876663208,a1
82,both,0, Jerusalem,-1.4980422258377075,Jer,-9.505243301391602,Har,-10.6727876663208,a1
82,control,1, Har,-0.312663197517395,Jer,-15.851273536682129,Har,-8.01314926147461,a2
82,attribute,1, Har,-0.22302557528018951,Jer,-16.347412109375,Har,-7.761535167694092,a2
82,entity,1, Har,-0.37037646770477295,Jer,-13.883659362792969,Har,-7.559917449951172,a2
82,both,1, Har,-0.37037646770477295,Jer,-13.883659362792969,Har,-7.559917449951172,a2
83,control,0, Uganda,-0.7035929560661316,K,-8.312535285949707,Mont,-14.135443687438965,a1
83,attribute,0, K,-1.9257144927978516,K,-6.8331098556518555,Mont,-14.421769142150879,a1
83,entity,0, Uganda,-1.3319443464279175,K,-7.783823013305664,Mont,-13.720747947692871,a1
83,both,0, Uganda,-1.3319443464279175,K,-7.783823013305664,Mont,-13.720747947692871,a1
83,control,1, Uruguay,-1.1252238750457764,K,-14.088019371032715,Mont,-8.261459350585938,a2
83,attribute,1,"
",-1.4445650577545166,K,-12.688985824584961,Mont,-9.019003868103027,a2
83,entity,1, Mont,-1.382988691329956,K,-12.813129425048828,Mont,-8.050453186035156,a2
83,both,1, Mont,-1.382988691329956,K,-12.813129425048828,Mont,-8.050453186035156,a2
84,control,0, Palestine,-0.5405884385108948,Jer,-10.643989562988281,Val,-11.212018013000488,a1
84,attribute,0, Ram,-2.0031344890594482,Jer,-11.85325813293457,Val,-9.727410316467285,a1
84,entity,0, Palestine,-1.4035463333129883,Jer,-9.99418830871582,Val,-10.16356372833252,a1
84,both,0, Palestine,-1.4035463333129883,Jer,-9.99418830871582,Val,-10.16356372833252,a1
84,control,1, Malta,-0.5614571571350098,Jer,-12.717391967773438,Val,-7.941250324249268,a2
84,attribute,1, Val,-1.2339385747909546,Jer,-13.951559066772461,Val,-6.740758419036865,a2
84,entity,1, Malta,-1.9141525030136108,Jer,-11.285667419433594,Val,-6.983712673187256,a2
84,both,1, Malta,-1.9141525030136108,Jer,-11.285667419433594,Val,-6.983712673187256,a2
85,control,0, Myanmar,-0.40716978907585144,N,-9.169716835021973,Ab,-16.548492431640625,a1
85,attribute,0,"
",-2.1591265201568604,N,-7.2375993728637695,Ab,-15.834854125976562,a1
85,entity,0, Myanmar,-1.0925397872924805,N,-7.738415718078613,Ab,-16.317485809326172,a1
85,both,0, Myanmar,-1.0925397872924805,N,-7.738415718078613,Ab,-16.317485809326172,a1
85,control,1, Abu,-1.3408920764923096,N,-8.90858268737793,Ab,-9.24017333984375,a2
85,attribute,1, Abu,-2.0268919467926025,N,-8.406373977661133,Ab,-8.832666397094727,a2
85,entity,1, Myanmar,-1.6158171892166138,N,-8.280342102050781,Ab,-9.100988388061523,a2
85,both,1, Myanmar,-1.6158171892166138,N,-8.280342102050781,Ab,-9.100988388061523,a2
86,control,0, Sudan,-0.8897900581359863,K,-8.672224044799805,Ed,-13.447124481201172,a1
86,attribute,0, Kh,-1.5662192106246948,K,-6.918155670166016,Ed,-12.100605010986328,a1
86,entity,0, Kh,-0.891514778137207,K,-7.752985000610352,Ed,-12.858184814453125,a1
86,both,0, Kh,-0.891514778137207,K,-7.752985000610352,Ed,-12.858184814453125,a1
86,control,1, Scotland,-0.8727434873580933,K,-11.314399719238281,Ed,-8.065485954284668,a2
86,attribute,1, London,-2.2678494453430176,K,-9.28034782409668,Ed,-7.947366237640381,a2
86,entity,1, Sudan,-1.8718022108078003,K,-9.561468124389648,Ed,-7.786975860595703,a2
86,both,1, Sudan,-1.8718022108078003,K,-9.561468124389648,Ed,-7.786975860595703,a2
87,control,0, Ankara,-1.1852604150772095,An,-10.784639358520508,Ap,-14.218064308166504,a1
87,attribute,0, An,-2.48872709274292,An,-9.875432968139648,Ap,-13.378318786621094,a1
87,entity,0, Ankara,-1.5636301040649414,An,-10.1727294921875,Ap,-13.535468101501465,a1
87,both,0, Ankara,-1.5636301040649414,An,-10.1727294921875,Ap,-13.535468101501465,a1
87,control,1, Ap,-0.480206698179245,An,-14.815773010253906,Ap,-7.405824661254883,a2
87,attribute,1, Ap,-0.7905989289283752,An,-13.914212226867676,Ap,-8.08462142944336,a2
87,entity,1, Ap,-0.7144522070884705,An,-13.899724006652832,Ap,-7.5788350105285645,a2
87,both,1, Ap,-0.7144522070884705,An,-13.899724006652832,Ap,-7.5788350105285645,a2
88,control,0, Kath,-0.7732567191123962,K,-9.665417671203613,L,-11.003107070922852,a1
88,attribute,0, Kath,-1.4480504989624023,K,-8.149030685424805,L,-9.74515438079834,a1
88,entity,0, Kath,-0.44564181566238403,K,-9.39017105102539,L,-10.599759101867676,a1
88,both,0, Kath,-0.44564181566238403,K,-9.39017105102539,L,-10.599759101867676,a1
88,control,1, Lisbon,-0.5780198574066162,K,-13.204778671264648,L,-7.775615692138672,a2
88,attribute,1, Lisbon,-1.3406870365142822,K,-11.55391788482666,L,-6.767401695251465,a2
88,entity,1, Lisbon,-1.134945273399353,K,-11.959317207336426,L,-6.5533623695373535,a2
88,both,1, Lisbon,-1.134945273399353,K,-11.959317207336426,L,-6.5533623695373535,a2
89,control,0, Wales,-1.00734543800354,Jer,-9.739921569824219,Card,-12.303482055664062,a1
89,attribute,0, the,-2.5003867149353027,Jer,-10.859975814819336,Card,-11.027814865112305,a1
89,entity,0, Wales,-1.4618393182754517,Jer,-9.22851848602295,Card,-11.482282638549805,a1
89,both,0, Wales,-1.4618393182754517,Jer,-9.22851848602295,Card,-11.482282638549805,a1
89,control,1, Cardiff,-0.5980449914932251,Jer,-12.420154571533203,Card,-8.53660774230957,a2
89,attribute,1, Cardiff,-2.3066494464874268,Jer,-12.538294792175293,Card,-7.709458351135254,a2
89,entity,1, Cardiff,-0.8495548963546753,Jer,-10.807456016540527,Card,-7.877579689025879,a2
89,both,1, Cardiff,-0.8495548963546753,Jer,-10.807456016540527,Card,-7.877579689025879,a2
90,control,0, Vil,-0.41318100690841675,V,-7.7962565422058105,Ap,-15.573484420776367,a1
90,attribute,0,"
",-2.1707277297973633,V,-7.400694847106934,Ap,-14.281562805175781,a1
90,entity,0, Vil,-0.4879223704338074,V,-7.366174221038818,Ap,-14.943387985229492,a1
90,both,0, Vil,-0.4879223704338074,V,-7.366174221038818,Ap,-14.943387985229492,a1
90,control,1, Ap,-0.23197929561138153,V,-12.042518615722656,Ap,-7.331433296203613,a2
90,attribute,1, Ap,-0.6138686537742615,V,-11.14417839050293,Ap,-7.936676025390625,a2
90,entity,1, Ap,-0.31631946563720703,V,-11.047850608825684,Ap,-7.232990264892578,a2
90,both,1, Ap,-0.31631946563720703,V,-11.047850608825684,Ap,-7.232990264892578,a2
91,control,0, Islamabad,-1.1232190132141113,Islam,-8.994068145751953,Car,-11.273706436157227,a1
91,attribute,0,"
",-1.9069194793701172,Islam,-8.477840423583984,Car,-10.839179992675781,a1
91,entity,0, Islamabad,-0.9629350900650024,Islam,-8.610934257507324,Car,-11.252925872802734,a1
91,both,0, Islamabad,-0.9629350900650024,Islam,-8.610934257507324,Car,-11.252925872802734,a1
91,control,1, Car,-0.5074064135551453,Islam,-15.127068519592285,Car,-7.929625511169434,a2
91,attribute,1, Car,-0.3981921672821045,Islam,-15.341328620910645,Car,-7.811441421508789,a2
91,entity,1, Car,-0.8048388361930847,Islam,-13.99199390411377,Car,-7.821980953216553,a2
91,both,1, Car,-0.8048388361930847,Islam,-13.99199390411377,Car,-7.821980953216553,a2
92,control,0, Mus,-0.9162998795509338,Mus,-8.774481773376465,Ap,-15.639142990112305,a1
92,attribute,0, Mus,-0.901556134223938,Mus,-9.279180526733398,Ap,-14.851801872253418,a1
92,entity,0, Mus,-0.9056342840194702,Mus,-8.625311851501465,Ap,-14.935808181762695,a1
92,both,0, Mus,-0.9056342840194702,Mus,-8.625311851501465,Ap,-14.935808181762695,a1
92,control,1, Ap,-0.4586673378944397,Mus,-15.688264846801758,Ap,-7.338465213775635,a2
92,attribute,1, Ap,-0.7672329545021057,Mus,-15.370457649230957,Ap,-8.19759464263916,a2
92,entity,1, Ap,-0.6306253671646118,Mus,-13.97641372680664,Ap,-7.353662014007568,a2
92,both,1, Ap,-0.6306253671646118,Mus,-13.97641372680664,Ap,-7.353662014007568,a2
93,control,0, Damascus,-0.6542019844055176,Dam,-8.943010330200195,K,-13.461587905883789,a1
93,attribute,0, ______,-2.6683168411254883,Dam,-8.564678192138672,K,-11.945887565612793,a1
93,entity,0, Damascus,-0.4662807583808899,Dam,-8.564652442932129,K,-12.979174613952637,a1
93,both,0, Damascus,-0.4662807583808899,Dam,-8.564652442932129,K,-12.979174613952637,a1
93,control,1, Kath,-0.6945820450782776,Dam,-15.215350151062012,K,-8.719000816345215,a2
93,attribute,1, Kath,-1.1772139072418213,Dam,-15.159223556518555,K,-7.805158615112305,a2
93,entity,1, Kath,-0.6629546880722046,Dam,-14.615541458129883,K,-8.038944244384766,a2
93,both,1, Kath,-0.6629546880722046,Dam,-14.615541458129883,K,-8.038944244384766,a2
94,control,0, Rab,-0.4231724143028259,R,-8.566718101501465,N,-13.997580528259277,a1
94,attribute,0, Rab,-1.3438656330108643,R,-7.60291862487793,N,-12.151371955871582,a1
94,entity,0, Rab,-0.41157266497612,R,-8.236957550048828,N,-13.697121620178223,a1
94,both,0, Rab,-0.41157266497612,R,-8.236957550048828,N,-13.697121620178223,a1
94,control,1, Myanmar,-1.161049246788025,R,-11.962251663208008,N,-8.225942611694336,a2
94,attribute,1,"
",-1.5034902095794678,R,-10.713787078857422,N,-7.084961891174316,a2
94,entity,1, Nay,-1.933119773864746,R,-10.739228248596191,N,-7.4481306076049805,a2
94,both,1, Nay,-1.933119773864746,R,-10.739228248596191,N,-7.4481306076049805,a2
95,control,0, Madrid,-0.807417631149292,Mad,-8.28168773651123,Ky,-10.584673881530762,a1
95,attribute,0, Madrid,-1.455064058303833,Mad,-6.80031681060791,Ky,-10.703434944152832,a1
95,entity,0, Madrid,-0.897237241268158,Mad,-7.7410359382629395,Ky,-10.610329627990723,a1
95,both,0, Madrid,-0.897237241268158,Mad,-7.7410359382629395,Ky,-10.610329627990723,a1
95,control,1, Kiev,-0.9848537445068359,Mad,-14.219362258911133,Ky,-8.727089881896973,a2
95,attribute,1, Ky,-1.5567848682403564,Mad,-12.256319999694824,Ky,-8.47768497467041,a2
95,entity,1, Kiev,-1.3866016864776611,Mad,-13.019730567932129,Ky,-8.515145301818848,a2
95,both,1, Kiev,-1.3866016864776611,Mad,-13.019730567932129,Ky,-8.515145301818848,a2
96,control,0, Mog,-0.9838227033615112,M,-9.512552261352539,Mexico,-8.871346473693848,a1
96,attribute,0,"
",-2.464130401611328,M,-8.798660278320312,Mexico,-11.050798416137695,a1
96,entity,0, Mog,-0.974417507648468,M,-9.044916152954102,Mexico,-9.732625007629395,a1
96,both,0, Mog,-0.974417507648468,M,-9.044916152954102,Mexico,-9.732625007629395,a1
96,control,1, Mexico,-0.3010910749435425,M,-12.396773338317871,Mexico,-7.291922569274902,a2
96,attribute,1,"
",-2.2932486534118652,M,-11.225162506103516,Mexico,-9.315359115600586,a2
96,entity,1, Mexico,-1.6652981042861938,M,-11.177177429199219,Mexico,-8.310282707214355,a2
96,both,1, Mexico,-1.6652981042861938,M,-11.177177429199219,Mexico,-8.310282707214355,a2
97,control,0, Cardiff,-0.7992521524429321,Card,-8.692878723144531,Bern,-12.76724910736084,a1
97,attribute,0,"
",-2.026367425918579,Card,-8.84610366821289,Bern,-12.387489318847656,a1
97,entity,0, Cardiff,-0.9227098822593689,Card,-8.495233535766602,Bern,-11.41114330291748,a1
97,both,0, Cardiff,-0.9227098822593689,Card,-8.495233535766602,Bern,-11.41114330291748,a1
97,control,1, Bern,-1.1650245189666748,Card,-13.966029167175293,Bern,-7.809272766113281,a2
97,attribute,1, Bern,-1.4784482717514038,Card,-14.44937801361084,Bern,-8.195243835449219,a2
97,entity,1, Bern,-0.7384072542190552,Card,-13.770837783813477,Bern,-7.477945327758789,a2
97,both,1, Bern,-0.7384072542190552,Card,-13.770837783813477,Bern,-7.477945327758789,a2
98,control,0, Bam,-1.172797679901123,B,-8.818977355957031,Os,-12.552322387695312,a1
98,attribute,0, the,-2.922731876373291,B,-7.6438727378845215,Os,-12.545866012573242,a1
98,entity,0, Bam,-0.9550245404243469,B,-8.351688385009766,Os,-12.184309005737305,a1
98,both,0, Bam,-0.9550245404243469,B,-8.351688385009766,Os,-12.184309005737305,a1
98,control,1, Oslo,-0.5024160742759705,B,-12.25037956237793,Os,-8.49066162109375,a2
98,attribute,1,"
",-2.5093820095062256,B,-10.231366157531738,Os,-8.108922004699707,a2
98,entity,1, Oslo,-1.046992301940918,B,-10.531331062316895,Os,-7.650484085083008,a2
98,both,1, Oslo,-1.046992301940918,B,-10.531331062316895,Os,-7.650484085083008,a2
99,control,0, Sudan,-0.5682283639907837,K,-8.768837928771973,Bern,-14.372719764709473,a1
99,attribute,0, Kh,-1.9042078256607056,K,-7.132044315338135,Bern,-13.649185180664062,a1
99,entity,0, Kh,-1.213494896888733,K,-7.921194553375244,Bern,-13.07830810546875,a1
99,both,0, Kh,-1.213494896888733,K,-7.921194553375244,Bern,-13.07830810546875,a1
99,control,1, Switzerland,-1.0048279762268066,K,-11.815610885620117,Bern,-8.897407531738281,a2
99,attribute,1, Bern,-1.7417874336242676,K,-10.433149337768555,Bern,-8.592412948608398,a2
99,entity,1, Bern,-1.4444516897201538,K,-10.98515796661377,Bern,-7.91405725479126,a2
99,both,1, Bern,-1.4444516897201538,K,-10.98515796661377,Bern,-7.91405725479126,a2
